gene_name,selected_probe_id,GSM2510565,GSM2510566,GSM2510567,GSM2510568,GSM2510569,GSM2510570,GSM2510571,GSM2510572,GSM2510573,GSM2510574,GSM2510575,GSM2510576
Sh3gl3,A_55_P2176792,2.156369302,1.765096946,2.381161185,1.620923766,2.159618611,1.937729305,1.71119106,1.865850371,1.932219247,1.899418719,1.968767846,2.039718576
Sh3glb1,A_55_P2066958,1.933151147,1.665598005,1.681554176,1.449489232,1.973823886,1.903635673,2.002646076,2.038128094,1.819209186,1.835540312,1.940697297,2.15713179
Sh3glb2,A_55_P1971849,4.962579366,4.970322558,4.688820536,4.74352006,4.82077853,4.747634035,4.666795162,4.806009218,4.661916169,4.771486277,4.739325846,4.852943529
Sh3kbp1,A_55_P1969997,3.06163974,3.324620521,2.911418315,3.060474329,3.068705255,3.187242797,2.924664855,3.151001655,3.07848571,2.655414546,2.834556075,3.036072251
Sh3pxd2a,A_52_P484925,-0.713442879,-0.327151805,-0.535223853,-0.699539162,-0.606355201,-0.650426715,-0.56687533,-0.543798496,-0.833932289,-0.486379785,-0.564546214,-0.648541727
Sh3pxd2b,A_51_P148037,-1.601203539,-1.657876389,-1.603290891,-1.988978634,-1.662776514,-1.67324579,-2.23300212,-2.104381231,-2.005800155,-1.813925886,-1.910545638,-1.699947604
Sh3rf1,A_55_P1952543,4.468856609,4.420690666,4.474428954,4.429168039,4.599506704,4.359485375,4.362278176,4.552955429,4.447457869,4.39612063,4.586378199,4.763217178
Sh3rf2,A_51_P333518,-2.586845748,-3.729299245,-3.640500575,-3.123747252,-2.687018927,-2.153712408,-2.869552377,-3.530286509,-2.630595098,-4.076600895,-4.059834277,-3.002923202
Sh3rf3,A_52_P95759,-1.128960484,-1.151957062,-0.941676371,-1.301330516,-0.926499926,-1.14626226,-1.093736502,-0.832057055,-0.633370495,-1.01591822,-0.760141821,-0.752987122
Sh3tc1,A_55_P1965233,-1.266618179,-0.954024193,-1.14924695,-1.259334083,-1.274171383,-0.945412416,-1.256696054,-1.227245483,-1.43529128,-1.195776981,-1.318684979,-1.324236756
Sh3tc2,A_51_P202596,-1.618414027,-1.459626782,-1.533429414,-1.396095295,-1.607065513,-1.491859317,-1.76029687,-1.737381725,-1.728121985,-1.536179407,-1.590100833,-1.630414471
Sh3yl1,A_55_P1970676,0.179690208,0.096550042,0.214441682,0.120188325,0.01401678,0.049019339,0.2363437,0.320153055,0.295658795,0.473379199,0.120902278,0.14131845
Shank1,A_55_P1994554,6.295422929,6.281834835,6.138584867,5.741597291,6.321365406,6.02063065,6.019799577,6.14526518,5.980726288,5.968728304,6.100373139,6.218062171
Shank2,A_55_P1984401,3.353572985,3.331519939,3.088401344,3.061702612,3.11003854,3.042646639,2.914306381,3.055378437,3.04424081,3.04106777,3.082312961,3.268688408
Shank3,A_51_P115626,3.438203541,3.355115315,3.246094889,3.041167148,3.289707082,2.987343234,2.94720721,3.291158601,3.091193944,3.135008072,3.211254775,3.344388847
Sharpin,A_51_P353502,3.105429881,3.059494091,2.913192121,2.793169845,3.049259639,2.86629134,2.737591252,2.816116291,2.871159267,2.727498275,2.890197753,2.965627071
Shb,A_55_P2013058,0.720159883,0.481081343,0.435150409,0.144108913,0.473614375,0.506279045,0.071163996,0.381295198,0.122845976,0.247014279,0.386757725,0.619954256
Shbg,A_51_P423549,-2.785098052,-2.959337577,-3.102973025,-2.867043717,-2.696671257,-2.799785158,-2.826571104,-2.558834391,-2.842607452,-2.47331008,-2.526347355,-2.503072976
Shc1,A_55_P1979082,-0.780510962,-0.598385351,-0.840174083,-0.898547922,-1.018927308,-0.885538341,-0.852600684,-0.982425002,-1.102401672,-0.848340831,-0.938658904,-0.905169499
Shc2,A_51_P169714,0.596624353,0.881804447,0.697748763,0.516777745,0.731369166,0.747245465,0.454865174,0.803039356,0.688059908,0.522863412,0.613084071,0.671755158
Shc3,A_55_P1985536,3.512056859,3.720381772,3.146149138,3.277214626,3.422502358,3.574798993,2.986619287,3.544327974,3.609595346,3.360222878,3.374487123,3.513268001
Shc4,A_55_P1968763,4.890188908,4.798907623,4.590037086,4.617318723,4.628111095,4.605230498,4.50581372,4.55209155,4.528610431,4.629438452,4.555145572,4.657205187
Shcbp1,ri|D130016B22|PX00183I16|1938,-2.812507922,-3.758140366,-3.825037402,-4.426947357,-4.899187806,-4.209003992,-3.943067357,-2.558816294,-4.473518764,-2.832005932,-4.752329502,-3.311220023
Shcbp1l,A_51_P266077,-3.060026841,-2.613094138,-3.082782996,-2.846810074,-3.051401566,-3.065690176,-2.74840092,-2.777713993,-3.231324551,-3.312146932,-3.332785664,-3.165043807
She,ri|E030036P03|PX00728L24|1493,-3.910989657,-4.858811754,-4.085557317,-3.944970661,-3.605409073,-3.783116355,-4.669476676,-4.455923556,-4.344991011,-4.311177451,-3.337086237,-3.537510013
Shf,A_66_P112551,0.706862032,0.853222887,0.197881429,0.475377154,0.643659386,0.656570518,0.053796208,0.669353546,0.559163216,0.072179896,0.456674379,0.437623614
Shfl,A_51_P158073,2.274357617,2.161865781,2.026684612,1.921886737,2.398924037,2.263662945,2.183814101,2.157130749,2.178677663,2.122579316,2.226269214,2.207593841
Shh,A_52_P49014,-2.203624995,-2.095486905,-1.954340273,-2.765558008,-2.066121768,-1.826621739,-3.213954978,-2.024605502,-2.369788465,-2.14206024,-2.678408511,-2.111737546
Shisa2,NONMMUT021098,1.647454655,1.822984411,1.6635261,1.673092062,1.621141245,1.894013395,1.48206854,1.512825524,1.693221024,1.548075682,1.712500174,1.720562834
